time/steps,time/epochs,time/steps_per_second,time/dataset,time/extras_step,time/processor,time/train_step,lr/actor,train/reward_loss,train/reward,train/q_loss,train/v_loss,train/actor_loss,train/v,train/q,train/adv,train/data_pts_seen,train/flops,time/validation,time/eval,eval/score,eval/reward,eval/length,eval/reward_std,step,eval/TimeLimit.truncated
345000,0,79.5778739608194,0.0006520748138427734,6.9141387939453125e-06,9.298324584960938e-05,0.011761903762817383,0.00022018947213908366,0.3162559024702183,-0.0008982165170600638,0.03497866670042277,0.02413619557954371,1.1251912177801133,1.641483726978302,1.617126436471939,-0.06417620977666229,88573576.0,265085832.0,3.2901763916015625e-05,8.219998598098755,0.8954824761588398,2894.140161519383,1000.0,25.399984863418776,345000,1.0
350000,0,80.60996526027655,0.0006282329559326172,6.9141387939453125e-06,9.179115295410156e-05,0.011570215225219727,0.00021809857496092987,0.3162559024702183,-0.0010330250491970218,0.036000809755176305,0.024585433900356293,1.1183621301651,1.6362973744869231,1.6125120315551758,-0.06468964682007208,89853576.0,268925832.0,2.2172927856445312e-05,7.976770401000977,0.8843248241316154,2857.8267762427513,977.7,215.2576904819009,350000,1.0
355000,0,80.37832488994104,0.0006918907165527344,8.58306884765625e-06,9.72747802734375e-05,0.012107610702514648,0.0002159908754783852,0.3162559024702183,-0.0011836735084652902,0.035905895426869394,0.024317796099931,1.1103336400985717,1.6449287073612213,1.6224210641384125,-0.06470749807590619,91133576.0,272765832.0,2.1219253540039062e-05,7.177517890930176,0.8854242341423119,2861.4048856154045,891.4,461.52594673824547,355000,1.0
360000,0,80.04878766939521,0.0007202625274658203,7.867813110351562e-06,9.965896606445312e-05,0.012228965759277344,0.00021386689373475938,0.3162559024702183,-0.001250858273706399,0.03570522165298462,0.023857121136039494,1.1075900003910064,1.62558744096756,1.6034792828559876,-0.06430549372080714,92413576.0,276605832.0,2.2172927856445312e-05,7.768862247467041,0.9343391446292092,3020.601998587614,949.0,183.90670420587122,360000,1.0
365000,0,79.85784277979587,0.0006299018859863281,7.152557373046875e-06,9.179115295410156e-05,0.01156926155090332,0.00021172715379076524,0.3162559024702183,-0.0010855481742182746,0.03514627033099532,0.024123015094548464,1.1100451031923293,1.6321877324581147,1.6095502564907074,-0.06454171401914209,93693576.0,280445832.0,3.0517578125e-05,7.810333967208862,0.8250510504588272,2664.9159940344566,944.4,293.4517683964075,365000,1.0
370000,0,78.58744417304533,0.0006215572357177734,6.4373016357421875e-06,9.417533874511719e-05,0.011762857437133789,0.0002095721835952156,0.3162559024702183,-0.0006336033552652225,0.0349208329282701,0.024620879624038933,1.1122138439416884,1.6574449286460877,1.6346298196315765,-0.06434995931386947,94973576.0,284285832.0,2.2172927856445312e-05,8.203932285308838,0.8780589660602898,2837.434088096754,1000.0,16.060135013286004,370000,1.0
375000,0,79.89840494034284,0.0006213188171386719,6.4373016357421875e-06,9.059906005859375e-05,0.011690855026245117,0.00020740251485476177,0.3162559024702183,-0.0015238054116489365,0.03526935709640384,0.02388873568549752,1.089800714492798,1.6183784651756286,1.5947968380451203,-0.0643403613138944,96253576.0,288125832.0,2.288818359375e-05,7.558938026428223,0.9375496274837136,3031.0507471715614,921.9,317.79404721729355,375000,1.0
380000,0,80.53824991968841,0.0006198883056640625,6.9141387939453125e-06,9.202957153320312e-05,0.0115966796875,0.0002052186829027009,0.3162559024702183,-0.0012084129338618369,0.03419284270331264,0.023782926375046372,1.0641096992492676,1.624068912267685,1.5999506583213807,-0.0638523368621245,97533576.0,291965832.0,2.09808349609375e-05,8.227887868881226,0.8960911351560158,2896.121086234781,1000.0,20.987434374297695,380000,1.0
385000,0,80.10515512841336,0.0006206035614013672,6.9141387939453125e-06,9.131431579589844e-05,0.011670351028442383,0.00020302122656688782,0.3162559024702183,-0.000996628923341632,0.035564896620810034,0.02451170195452869,1.1186261233091355,1.6160560984611512,1.592339030265808,-0.06461928416229784,98813576.0,295805832.0,2.1219253540039062e-05,8.174296855926514,0.9115618354520831,2946.4715989573174,1000.0,27.588199688972804,385000,1.0
390000,0,80.2716529625289,0.0006132125854492188,6.9141387939453125e-06,9.250640869140625e-05,0.011588096618652344,0.0002008106880367936,0.3162559024702183,-0.0012918550907052122,0.034209596827626226,0.023634741639718414,1.0936019320487975,1.6048202021121978,1.5819039466381073,-0.06369134084926918,100093576.0,299645832.0,2.193450927734375e-05,8.196078538894653,0.9646256215406692,3119.1715275596735,1000.0,22.819372779049218,390000,1.0
395000,0,79.85038105518153,0.0008511543273925781,8.821487426757812e-06,0.00016450881958007812,0.016165733337402344,0.00019858761272972193,0.3162559024702183,-0.00033997178002027797,0.03613302372023463,0.02379833883419633,1.060816643357277,1.6224894142150879,1.5986102383136749,-0.06452377780154347,101373576.0,303485832.0,2.1696090698242188e-05,7.917892694473267,0.9416312164394925,3044.3345735474336,940.6,359.37925042987183,395000,1.0
400000,0,80.23353497259059,0.0006194114685058594,7.152557373046875e-06,9.226799011230469e-05,0.011662721633911133,0.00019635254915624257,0.3162559024702183,-0.0008005206044763327,0.03329468171671033,0.023918650509789585,1.0900981352329253,1.5976931309700013,1.5749911458492278,-0.0634841531496495,102653576.0,307325832.0,2.1457672119140625e-05,8.02807331085205,0.9131379087688298,2951.6010435246503,978.3,117.56056948907819,400000,1.0
405000,0,80.70448019017938,0.0008642673492431641,9.5367431640625e-06,0.0001418590545654297,0.01636981964111328,0.0001941060487848462,0.3162559024702183,-0.001176731484127231,0.03482482917606831,0.023524591375142335,1.0619822511672974,1.6056575288772583,1.5836063723564149,-0.06372273258399218,103933576.0,311165832.0,2.9802322387695312e-05,6.5453290939331055,0.7387516308147959,2384.0482929234195,793.1,769.3142529652273,405000,1.0
410000,0,80.02537731024094,0.0006771087646484375,6.9141387939453125e-06,9.34600830078125e-05,0.014021873474121094,0.00019184866590588528,0.3162559024702183,-0.0006759822064777836,0.03367073579877615,0.024445707868784666,1.0648046714067458,1.6291846871376037,1.6075533094406127,-0.06444566319952719,105213576.0,315005832.0,2.2172927856445312e-05,7.115785598754883,0.8370768531808022,2704.0548385187903,867.5,687.2443745953535,410000,1.0
415000,0,79.94864748663407,0.0006351470947265625,7.152557373046875e-06,9.298324584960938e-05,0.011888742446899414,0.00018958095749480744,0.3162559024702183,-0.0011374202623846941,0.03360677468776703,0.023255073595792056,1.0799079794883728,1.6156719129085542,1.591727056503296,-0.0639089176398702,106493576.0,318845832.0,2.1457672119140625e-05,8.254048347473145,0.9257379793452559,2992.608884263732,1000.0,57.61316954191234,415000,1.0
420000,0,79.81494019013608,0.0006473064422607422,6.9141387939453125e-06,9.250640869140625e-05,0.011779069900512695,0.00018730348307473196,0.3162559024702183,-0.0009889812915062066,0.034478828955441715,0.024258737098425628,1.0730504794120788,1.619053731918335,1.5959325897693635,-0.06414866126468405,107773576.0,322685832.0,2.1457672119140625e-05,7.876247406005859,0.9237901854437285,2986.269648175973,952.0,488.281410277444,420000,1.0
425000,0,79.91602452043762,0.0008535385131835938,9.775161743164062e-06,0.00014448165893554688,0.016449689865112305,0.00018501680457838954,0.3162559024702183,-0.0006533257688861341,0.033500332526862624,0.023666539242491125,1.0556079822778701,1.6044520537853242,1.5822842099666596,-0.06382081119250506,109053576.0,326525832.0,2.1696090698242188e-05,8.29347848892212,0.9213091448863056,2978.1949222902026,1000.0,69.67211953576138,425000,1.0
430000,0,80.180110396607,0.0006906986236572266,7.152557373046875e-06,9.5367431640625e-05,0.011859655380249023,0.00018272148620948505,0.3162559024702183,-0.0015429187444096896,0.0342828217484057,0.023230504497885704,1.082085513293743,1.6135287051200866,1.5901156904697418,-0.06364587722253054,110333576.0,330365832.0,2.0742416381835938e-05,8.129104375839233,0.9796871745081699,3168.190440717992,1000.0,16.047237366401532,430000,1.0
435000,0,81.03658411001288,0.0006530284881591797,7.62939453125e-06,9.512901306152344e-05,0.011833906173706055,0.00018041809430348096,0.3162559024702183,-0.000921592473401688,0.034134922459721564,0.023953698240220547,1.0692656170129775,1.61500963139534,1.5928671743869782,-0.0640235014760401,111613576.0,334205832.0,3.0040740966796875e-05,7.42675256729126,0.8341651871764222,2694.5786109795254,908.6,480.45188911101434,435000,1.0
440000,0,80.49140953693812,0.0006687641143798828,6.9141387939453125e-06,9.441375732421875e-05,0.01172327995300293,0.00017810719718786258,0.3162559024702183,-0.0007971089982893318,0.03352482210844755,0.02325076315179467,1.062601224541664,1.6003823206424712,1.5781809611320496,-0.06373528066696599,112893576.0,338045832.0,3.0279159545898438e-05,8.320680856704712,0.9848555961369337,3185.0114426115297,1000.0,30.66066247049647,440000,1.0
445000,0,79.40948164550875,0.0009229183197021484,1.0728836059570312e-05,0.00014734268188476562,0.016693592071533203,0.00017578936504191535,0.3162559024702183,-0.0006228341476526111,0.0335079945884645,0.02340146623365581,1.0555733819007873,1.6209765446186066,1.5988459570407867,-0.06350194824207574,114173576.0,341885832.0,3.0279159545898438e-05,7.88414192199707,0.9023984330747371,2916.6486433604355,953.0,451.5686833296373,445000,1.0
450000,0,80.4151529205514,0.0006272792816162109,7.152557373046875e-06,9.179115295410156e-05,0.011647462844848633,0.00017346516975603855,0.3162559024702183,-0.0012978820473363158,0.0340210871770978,0.0242157401163131,1.0444354871511459,1.6118162932395934,1.58836217713356,-0.06445445315772667,115453576.0,345725832.0,2.1457672119140625e-05,8.017266988754272,0.9520695643314033,3078.306931506401,972.9,299.30803993783525,450000,1.0
455000,0,81.01627296912392,0.0008234977722167969,8.58306884765625e-06,0.0001533031463623047,0.01639699935913086,0.00017113518479064196,0.3162559024702183,-0.0008964230107958429,0.035201684813946484,0.024588093908503653,1.04038301217556,1.6120934498310089,1.5890902812480927,-0.06495123040769249,116733576.0,349565832.0,3.0279159545898438e-05,8.197841882705688,0.9800512039413466,3169.375200829413,1000.0,34.20479009929095,455000,1.0
460000,0,80.18389648592492,0.0008389949798583984,8.58306884765625e-06,0.00014328956604003906,0.016162872314453125,0.00016879998503464987,0.3162559024702183,-0.0012771296102437192,0.03510442607477307,0.02405498829111457,1.0476122744083405,1.608918151140213,1.5842932629585267,-0.06470531016401947,118013576.0,353405832.0,2.0503997802734375e-05,7.462060928344727,0.8982589493045718,2903.176394125059,899.3,429.33023534667734,460000,1.0
465000,0,80.1907614090526,0.0008516311645507812,9.059906005859375e-06,0.00014400482177734375,0.016348600387573242,0.00016646014666366066,0.3162559024702183,-0.0006580212718690745,0.035810550555586816,0.023770550437271595,1.0463732533454895,1.6091345698833466,1.5870215108394623,-0.06437055533379317,119293576.0,357245832.0,2.2172927856445312e-05,8.004762887954712,0.8638532078005665,2791.200420693134,967.5,282.54222003121953,465000,1.0
470000,0,79.22417463988668,0.0009047985076904297,1.0251998901367188e-05,0.0001437664031982422,0.016177654266357422,0.00016411624699778126,0.3162559024702183,-0.001464352810784476,0.034390275347977874,0.024441795736551284,1.0477365282773972,1.5910352892875672,1.5670414595603943,-0.06466298257093876,120573576.0,361085832.0,2.09808349609375e-05,8.31096887588501,0.9631455563417722,3114.354548353749,1000.0,46.11186311322819,470000,1.0
475000,0,80.76946733335225,0.00060272216796875,6.67572021484375e-06,9.036064147949219e-05,0.011480093002319336,0.00016176886435918016,0.3162559024702183,-0.0008020809041336178,0.03364531993865967,0.02337607386894524,1.034228044986725,1.5927602319717407,1.5703738689422608,-0.06372899096552283,121853576.0,364925832.0,2.956390380859375e-05,8.097171068191528,0.9321744162383376,3013.556733518836,980.4,212.13192156272905,475000,1.0
480000,0,80.48513861552875,0.0006449222564697266,7.152557373046875e-06,9.417533874511719e-05,0.011726617813110352,0.00015941857792940047,0.3162559024702183,-0.0008766823692712933,0.034075734436512,0.023859359491616487,1.0466276297569275,1.591128524541855,1.5682904670238496,-0.06431364873610437,123133576.0,368765832.0,3.0517578125e-05,8.197586297988892,0.9161506621195834,2961.4062671418087,1000.0,104.41895409467902,480000,1.0
485000,0,80.89847660731829,0.0008418560028076172,8.821487426757812e-06,0.00014400482177734375,0.016313791275024414,0.0001570659676064511,0.3162559024702183,-0.001110755741421599,0.0333956714309752,0.023839324900880456,1.0332507311105728,1.5875881719589233,1.5642810175418853,-0.06419975101505407,124413576.0,372605832.0,3.0994415283203125e-05,8.280201196670532,0.9681379435710804,3130.6026335660913,1000.0,22.780861844284907,485000,1.0
490000,0,80.18538342849989,0.0006537437438964844,7.3909759521484375e-06,9.393692016601562e-05,0.011830806732177734,0.00015471161386172494,0.3162559024702183,-0.0006482438822276891,0.03315887448191643,0.023807374129071832,1.0187119417786599,1.5951107943058014,1.5727092952728272,-0.063898266073782,125693576.0,376445832.0,2.1457672119140625e-05,8.217432737350464,0.9875825519679665,3193.8865175361675,1000.0,35.70248996132066,490000,1.0
495000,0,79.886927621366,0.0006351470947265625,6.4373016357421875e-06,9.202957153320312e-05,0.011539220809936523,0.00015235609759677835,0.3162559024702183,-0.0004611388946068473,0.03463730410858989,0.024236872827634214,1.0202177824378014,1.5965146183967591,1.5742483098506928,-0.06410147363273427,126973576.0,380285832.0,2.193450927734375e-05,8.184757947921753,0.9859623757327046,3188.6135368316636,1000.0,21.580108693451184,495000,1.0
500000,0,80.61060974758023,0.0006220340728759766,6.67572021484375e-06,9.1552734375e-05,0.011603116989135742,0.00015000000000000622,0.3162559024702183,-0.00042412981236702763,0.034175981488078835,0.02362194206379354,1.0255916576385498,1.5915252895355225,1.5693540132045747,-0.06403836159408093,128253576.0,384125832.0,3.0994415283203125e-05,8.223843812942505,0.9625861487791635,3112.5339159932755,998.4,54.508091820361685,500000,1.0
